record_id,nhtsa_record_id,recall_campaign_id,manufacturer_campaign_id,vehicle_make,vehicle_model,model_year,vehicle_year_num,vehicle_era,manufacturer,manufacturer_text,make_origin,recall_type_code,recall_type_label,component,component_category,recall_initiation_date,recall_date_parsed,report_received_date,owner_notification_date,notification_date_parsed,manufacture_date_begin,manufacture_date_end,recall_year,recall_month,recall_quarter,recall_age_days,days_to_owner_notification,potential_units_affected,units_affected_num,recall_scale,summary,consequence,remedy,notes,defect_severity,fire_risk_flag,manufacturer_recall_count,is_repeat_manufacturer,recall_risk_score,risk_tier,influenced_by,data_source,source_url,scrape_date,dataset_version,record_creation_date,rcl_cmpt_id,mfr_comp_name,mfr_comp_desc,mfr_comp_ptno,creation_date_parsed,defect_severity_score,vehicle_age,summary_length,consequence_length,component_severity,contains_fire,contains_crash,contains_injury,contains_fatal,contains_death,contains_stall,contains_overheat,contains_shutdown,contains_loss_of_control,manufacturer_frequency,risk_label,ai_summary
56a29d7ffcf773,243204,23V106000,T-23-01,POLARIS,SLINGSHOT SLR,2023.0,2023.0,2020s,Polaris Inc.,Polaris Industries Inc.,US Domestic,V,Vehicle,Electrical System,Electrical,20230220,2/20/2023,No,20230321.0,3/21/2023,,,2023,2,1,1156,29.0,163,163,SMALL,polaris inc polaris is recalling certain 2022 2023 slingshot r slingshot s with technology package 1 slingshot sl slingshot slr and slingshot s motorcycles the alternator may have been improperly heat treated during manufacturing,an improperly heat treated alternator may crack and separate during operation increasing the risk of a fire,dealers will replace the alternator free of charge owner notification letters are expected to be mailed march 8 2023 owners may contact polaris customer service at 1 855 863 2284 polaris number for this recall is t 23 01,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",MEDIUM,0,14,1,21,LOW,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20230221,1.25e+23,Alternator,ALTERNATOR-140AMP,4017547,2/21/2023,0.2089,3.0,229,107,4,1,0,0,0,0,0,0,0,0,2,Low,Polaris inc polaris is recalling certain 2022 2023 slingshot r slingshot s with technology packag...
30e55ba681f92d,112782,15V454000,150708ARG,FLEETWOOD,TIOGA RANGER,2016.0,2016.0,2010s,"Allied Recreation Group, Inc.",REV Recreation Group,Other,V,Vehicle,Other,Fuel System,20150721,7/21/2015,No,20150814.0,8/14/2015,20150520.0,20150526.0,2015,7,3,3927,24.0,92,92,SMALL,allied recreation group inc arg is recalling certain model year 2016 fleetwood flair storm terra se jamboree sport tioga montara tioga ranger holiday rambler admiral and monaco trek vehicles the affected vehicles may have been improperly manufactured with a vertical propane gas tank regulator instead of the horizontal gas tank regulator required use of the incorrect regulator can allow moisture to build up in the regulator possibly resulting in improper operation,if the regulator fails to operate properly it can cause a propane gas leak increasing the risk of a fire,arg will notify owners and dealers will inspect the motorhomes and replace the regulator as necessary free of charge the recall began on august 14 2015 owners may contact arg customer service at 1 800 509 3417 arg s number for this recall is 150708arg,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",LOW,0,78,1,14,LOW,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20150721,5.79e+22,,,,7/21/2015,0.1937,10.0,467,104,1,1,0,0,0,0,0,0,0,0,3,Low,Allied recreation group inc arg is recalling certain model year 2016 fleetwood flair storm terra...
9f73f011adfdbf,147884,20V335000,RC059801,ARBOC,SPIRIT OF AMERICA,2019.0,2019.0,2010s,"ARBOC Specialty Vehicles, LLC","ARBOC Specialty Vehicles, LLC",Other,V,Vehicle,Electrical System,Electrical,20200609,6/9/2020,No,20200624.0,6/24/2020,,,2020,6,2,2142,15.0,113,113,SMALL,arboc specialty vehicles llc arboc is recalling certain 2016 2020 spirit of america and 2014 2019 spirit of liberty buses built on a freightliner custom chassis corporation fccc chassis the power cables on the driver s side may have been routed incorrectly allowing them to rub against the frame or make contact with the ground cable,the misrouted power cables may short circuit increasing the risk of a fire,arboc will notify owners and dealers will re route inspect and repair power cable wiring as needed free of charge the recall began june 24 2020 owners may contact arboc customer service at 1 866 953 5555 arboc s number for this recall is rc059801,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",LOW,0,99,1,14,LOW,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20200609,1.04e+23,XBA Chassis,Freightliner Raw Chassis,,6/9/2020,0.2212,7.0,333,74,4,1,0,0,0,0,0,0,0,0,2,Low,Arboc specialty vehicles llc arboc is recalling certain 2016 2020 spirit of america and 2014 2019...
af349bcc6b8e90,135685,18V633000,99.03.15,CRUISER RV,EMBRACE,2019.0,2019.0,2010s,Cruiser RV,Cruiser RV,Other,V,Vehicle,Suspension,Suspension,20180914,9/14/2018,No,20181009.0,10/9/2018,20180716.0,20180807.0,2018,9,3,2776,25.0,129,129,SMALL,cruiser rv cruiser is recalling certain 2019 embrace fun finder xtreme lite mpg radiance ultra lite and shadow cruiser ultra lite travel trailers the axles may be missing inner bearing races on the hubs which can cause the bearing to burnout or cause the hub to overheat,the missing bearing race may cause premature hub bearing failure possibly resulting in a separation of the hub from the axle thereby increasing the risk of a crash,cruiser will notify owners and dealers will replace the defective hubs with new hubs or replace the axles free of charge the recall began october 9 2018 owners may contact cruiser customer service at 1 574 206 7920 cruiser s number for this recall is 99 03 15,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",LOW,0,226,1,14,LOW,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20180921,9.15e+22,,,,9/21/2018,0.2052,7.0,270,163,2,0,1,0,0,0,0,1,0,0,9,Low,Cruiser rv cruiser is recalling certain 2019 embrace fun finder xtreme lite mpg radiance ultra li...
f823b97d73b743,206437,22V068000,TIF-120,TIFFIN,ALLEGRO BREEZE,2019.0,2019.0,2010s,"Tiffin Motorhomes, Inc.","Tiffin Motorhomes, Inc.",Other,V,Vehicle,Electrical System,Electrical,20220208,2/8/2022,No,20220318.0,3/18/2022,,,2022,2,1,1533,38.0,3708,3708,MEDIUM,tiffin motorhomes inc tiffin is recalling certain 2018 2022 allegro and allegro breeze motorhomes the buss bar may be improperly secured which can cause electrical components in the dc distribution panel to overheat,overheated electrical components can melt and increase the risk of a fire,dealers will replace the buss bar with a cable free of charge owner notification letters were mailed march 18 2022 owners may contact tiffin customer service at 1 256 356 0261 tiffin s number for this recall is tif 120,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",LOW,0,672,1,17,LOW,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20220209,1.18e+23,DC Distribution Panel,,"5063756, 5077910, 5087741, 5114015",2/9/2022,0.194,7.0,215,73,4,1,0,0,0,0,0,1,0,0,20,Low,Tiffin motorhomes inc tiffin is recalling certain 2018 2022 allegro and allegro breeze motorhomes...
3ef788c20022d9,87077,11V581000,,KINGMOR,RESB,2011.0,2011.0,2010s,"KINGMOR SUPPLY, INC.","Kingmor Supply, Inc.",Other,V,Vehicle,Other,Electrical,20111208,12/8/2011,No,20120221.0,2/21/2012,,,2011,12,4,5248,75.0,850,850,SMALL,kingmor supply inc kingmor is recalling certain model year 2001 through 2012 ic re fe and ce school buses equipped with carrier genv em 1 evaporator units em 1 manufactured from january 1 2006 through december 2010 containing a delphi pack con iii fuse holder in an allied motion motor assembly em 1 unit part numbers 77 62112 xx and 77 62512 xx starting with serial number knt90890232 to serial number nne91230058 due to time temperature and or vibration the fuse may loosen in the fuse holder resulting in high resistance and arcing,if sufficient arcing occurs the fuse holder may melt and may be accompanied by flame smoke and potential fire,kingmor will notify owners and provide information on how to obtain the retrofit kit from carrier along with repair instructions this service will be performed free of charge the safety recall began on february 21 2012 see carrier s recall campaign 11e 003 owners may contact carrier at 1 800 793 4741 or kingmor at 1 540 433 0073,"OWNERS MAY ALSO CONTACT THE NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION'S VEHICLE SAFETY HOTLINE AT 1-888-327-4236 (TTY 1-800-424-9153), OR GO TO <A HREF=HTTP://WWW.SAFERCAR.GOV>HTTP://WWW.SAFERCAR.GOV</A> .",CRITICAL,0,45,1,51,HIGH,ODI,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20111212,4.49e+22,,,,12/12/2011,0.2108,15.0,534,109,1,1,0,0,0,0,0,0,0,0,2,High,Kingmor supply inc kingmor is recalling certain model year 2001 through 2012 ic re fe and ce scho...
046b36f72316a7,116546,16V296000,,SUPREME,INER-CITY,2011.0,2011.0,2010s,Supreme Corporation,Supreme Corporation,Other,V,Vehicle,Other,Visibility,20160512,5/12/2016,No,20160701.0,7/1/2016,20110401.0,20141231.0,2016,5,2,3631,50.0,23238,23238,MEDIUM,supreme corporation supreme is recalling certain model year 2011 2014 signature van iner city and kold king vehicles manufactured april 1 2011 to december 31 2014 these vehicles have roof marker lights mounted on composite corner caps,in the event that a marker light short circuits the corner cap may catch fire,supreme will notify owners and dealers will install an in line fuse with suitable amperage for the marker light circuit free of charge the recall began on july 1 2016 owners may contact supreme customer service at 1 574 642 0800,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",LOW,0,423,1,17,LOW,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20160512,5.89e+22,,,,5/12/2016,0.1825,15.0,234,77,1,1,0,0,0,0,0,0,0,0,8,Low,Supreme corporation supreme is recalling certain model year 2011 2014 signature van iner city and...
19592d60a5047b,171302,21V780000,,NEXUS,TRIUMPH,2019.0,2019.0,2010s,"Nexus RVs, LLC","Nexus RVs, LLC",Other,V,Vehicle,Other,Fuel System,20211006,10/6/2021,No,20211210.0,12/10/2021,,,2021,10,4,1658,65.0,2000,2000,MEDIUM,nexus rv s llc nexus is recalling certain 2018 2020 nexus bentley bentley diamond evoque ghost maybach wraith phantom triumph and viper recreational vehicles built on international or ford chassis these vehicles are equipped with certain dometic 3 burner cooking stoves the saddle valve securing bolt may be overtightened possibly damaging the o ring seal and causing a continuous gas leak,a gas leak can increase the risk of a fire,nexus will work with dometic who will install a remedy kit of gaskets washers thread locker bolts and two round orange labels free of charge owner notification letters were mailed december 10 2021 owners may contact nexus customer service at 1 574 970 0848,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",HIGH,0,61,1,39,MODERATE,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20211007,1.15e+23,Saddle valve and Manifold,,,10/7/2021,0.2371,7.0,389,42,1,1,0,0,0,0,0,0,0,0,6,Medium,Nexus rv s llc nexus is recalling certain 2018 2020 nexus bentley bentley diamond evoque ghost ma...
8412e45b8c0e7f,217863,22V806000,91Ei,AUDI,SQ8,2022.0,2022.0,2020s,"Volkswagen Group of America, Inc.","Volkswagen Group of America, Inc.",German,V,Vehicle,Other,Electrical,20221026,10/26/2022,No,20230606.0,6/6/2023,,,2022,10,4,1273,223.0,6076,6076,MEDIUM,volkswagen group of america inc audi is recalling certain 2021 2022 audi a8 a6 allroad e tron quattro 2022 s3 rsq8 rs7 rs6 avant q8 q7 q3 e tron sportback quattro s5 cabriolet e tron gt s5 sportback a7 a6 a5 sportback a5 cabriolet a4 a4 allroad a3 s8 sq7 sq8 s6 and s4 vehicles the infotainment main unit may become damaged internally when the vehicle is shut off resulting in an inoperative rearview camera display the next time the vehicle is started as such these vehicles fail to comply with the requirements of federal motor vehicle safety standard number 111 rear visibility,an inoperative rearview camera display reduces the driver s rear visibility increasing the risk of a crash,dealers will replace the infotainment main unit free of charge owner notification letters were mailed june 6 2022 owners may contact audi s customer service at 1 800 253 2834 audi s number for this recall is 91ei,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",LOW,0,3770,1,17,LOW,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20221027,1.24e+23,Infotainment Main Unit,Infotainment Main Unit,"8W2035050C, 8W2035054C, 8Y0035050A, 8Y0035054A",10/27/2022,0.1814,4.0,580,106,1,0,1,0,0,0,0,0,0,0,139,Low,Volkswagen group of america inc audi is recalling certain 2021 2022 audi a8 a6 allroad e tron qua...
2c3f4e756c99c5,280007,24V344000,919A,VOLKSWAGEN,ID.4,2023.0,2023.0,2020s,"Volkswagen Group of America, Inc.","Volkswagen Group of America, Inc.",German,V,Vehicle,Other,Electrical,20240515,5/15/2024,No,20241220.0,12/20/2024,,,2024,5,2,706,219.0,79965,79965,LARGE,volkswagen group of america inc vw is recalling certain 2021 2023 id 4 vehicles due to a software issue affected vehicles may experience center displays and instrument panel displays that do not boot or that sporadically reset this can result in loss of speedometer information or loss of rearview camera image as such these vehicles fail to comply with the requirements of federal motor vehicle safety standard numbers 101 control and displays and 111 rear visibility,displays that do not show critical information such as vehicle speed or the rearview camera image increase the risk of a crash,dealers will update the vehicle software free of charge owner notification letters were mailed on december 20 2024 owners may contact vw customer service at 1 800 893 5298 vw s number for this recall is 919a,"Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.",LOW,0,3770,1,21,LOW,ODI,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20240516,1.27e+23,Control unit/infotainment module,Control unit/infotainment module,10A.035.8**.*,5/16/2024,0.2745,3.0,468,126,1,0,1,0,0,0,0,0,0,0,139,Low,Volkswagen group of america inc vw is recalling certain 2021 2023 id 4 vehicles due to a software...
9afd1319ca867f,289469,24V931000,,FEATHERLITE,7841,2024.0,2024.0,2020s,"Featherlite Trailer Manufacturing, LLC","Featherlite Trailer Manufacturing, LLC",Other,V,Vehicle,Other,Fuel System,20241213,12/13/2024,No,20250708.0,7/8/2025,,,2024,12,4,494,207.0,30,30,SMALL,featherlite trailer manufacturing llc featherlite is recalling certain 2023 2024 living quarters horse trailers models 7821 7841 9807 and 9808 the cooktop may have a rubber gas line instead of a copper line,the rubber line may overheat increasing the risk of a fire,dealers will install a copper extension free of charge owner notification letters were mailed july 8 2025 owners may contact featherlite customer service at 1 800 800 1230,Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153) or go to nhtsa.gov.,MEDIUM,0,16,1,21,LOW,MFR,NHTSA ODI Flat File,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,4/21/2026,v1.0,20241213,1.28e+23,LP HOSE,"HOSE LP 3/8 FEMALE FLARE X 3/8 FEMALE FLARE 30"" LONG",3181039,12/13/2024,0.153,2.0,206,58,1,1,0,0,0,0,0,1,0,0,1,Low,Featherlite trailer manufacturing llc featherlite is recalling certain 2023 2024 living quarters...
